Date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha12,alpha13,alpha14,alpha15,alpha54,alphaExt1,alphaExt2,alphaExt3,alphaExt4
2022-08-10 00:00:00-04:00,4.5,-0.0008490781825630261,0.4525098634869222,-9.0,-8875.0,0.48320380156129195,-8.410980224609375,-462.0,64.74930940921313,-6.0,-0.9424394120918071,0.8587084738564972,0.9323357240911687,0.9593778519982737,1.1733332881221066
2022-08-11 00:00:00-04:00,3.5,0.31201149809923845,0.3644212361528853,-9.0,-8436.0,0.3301682479066273,0.0,-461.0,68.01465906876523,-7.0,-0.14081087993847516,0.8550209824441863,0.9084958430184513,0.9533035520742542,1.1976487339465998
2022-08-12 00:00:00-04:00,4.5,0.49558310755356,0.10216178894592198,-9.0,-5551.0,0.030692675493665608,-6.9215087890625,-465.0,13.35131383974454,-6.0,-0.925273192350772,0.8038520936170589,0.8732422138177472,0.9213349133561934,1.2626488441580292
2022-08-15 00:00:00-04:00,4.5,0.45176254876630584,0.01350845383769486,-9.0,-1888.0,-0.03286331270173406,1.7133178710938068,-446.0,-11.929382510729463,-5.0,-0.8416663536377708,0.7853863868151948,0.8695292113835192,0.9109815487838318,1.313681020731077
2022-08-16 00:00:00-04:00,4.5,0.38008503360407525,-0.06997436087987988,-9.0,-894.0,-0.17599370302801437,-0.8177490234375,-217.0,-72.15741824148589,-5.0,-0.5682372966250896,0.7754460044022625,0.8522676008260711,0.9183028807039643,1.3240809899416766
2022-08-17 00:00:00-04:00,3.5,0.8742447304987316,-0.46539561347975,-7.0,-409.0,-0.5196103534452141,2.969146728515682,-319.0,-51.4414249910762,-7.0,-0.4217246603294501,0.7786217966559935,0.8545982917003703,0.9191580868731428,1.3180105344290378
2022-08-18 00:00:00-04:00,2.5,0.7854788280161403,-0.2526645627289022,-8.0,-1479.0,-0.24978983833013957,1.207122802734375,-305.0,-31.223729791267445,-8.0,-0.7592917585836041,0.7986524471324175,0.8888680248665705,0.9447587237775155,1.3009187286087793
2022-08-19 00:00:00-04:00,1.5,0.5669750031676308,-0.3227196517669913,-5.0,-2928.0,-0.34999770289487914,5.597564697265625,-220.0,-30.799797854749364,-7.0,-0.2354896341430458,0.7905501565698868,0.8916797911819063,0.9358553410406905,1.2647701398755657
2022-08-22 00:00:00-04:00,0.5,0.7359425623018128,0.12154305316748214,-1.0,-4437.0,0.015790148588018322,8.556976318359375,-35.0,1.5316444130377773,-5.0,-0.20565124381178998,0.8380134183799899,0.9346953799423046,0.9634990303325012,1.1575342465753424
2022-08-23 00:00:00-04:00,1.5,0.457367008840605,0.17432246208827507,-1.0,-9840.0,0.14732624776406725,-0.973480224609375,-94.0,25.634767110947703,-5.0,-0.1599703062610284,0.8473514133099049,0.9535951512656152,0.9825635249583041,1.1547038114860082
2022-08-24 00:00:00-04:00,0.5,0.6631002628386917,-0.09378292856939202,-1.0,-5892.0,-0.16671479511331636,-1.28497314453125,-185.0,-66.01905886487327,-7.0,-0.6014376071027838,0.8443789817986016,0.9330156977495692,0.9676282870130897,1.2024494973119577
2022-08-25 00:00:00-04:00,4.5,0.4727788229469395,-0.17267250547269866,-4.0,-3381.0,-0.23964640189831077,-5.6851806640625,-343.0,-112.15451608840944,-8.0,-0.9414497856767123,0.8308171891843615,0.9040405273382056,0.9489332177844645,1.2289335984410321
2022-08-26 00:00:00-04:00,3.5,0.6161502516372508,-0.10763941730456605,-1.0,-1376.0,-0.06683062757715347,13.82354736328125,-12.0,-0.5346450206172277,-6.0,-0.0048381018461397226,0.8910992269904594,0.9596480471723821,0.9980704521711852,1.1117129339263427
2022-08-29 00:00:00-04:00,2.5,0.5646503641604381,-0.1114766088376057,-1.0,-8970.0,-0.05366811383607107,-2.60894775390625,-13.0,-10.196941628853503,-4.0,-0.30654697389507635,0.9155345703618448,0.9794384223700194,1.0244786069935312,1.1045796495735205
2022-08-30 00:00:00-04:00,1.5,0.2600726428831359,0.061603080957223576,-1.0,-7141.0,0.10806326661700486,4.302825927734375,-4.0,2.269328598957102,-5.0,-0.2927149836410857,0.9428743742085411,0.9965060589262087,1.0391687382144292,1.04301071078781
2022-08-31 00:00:00-04:00,0.5,0.3573934815128506,0.11291038982780605,-1.0,-12169.0,0.16572696292943018,-2.94970703125,-8.0,78.22312650269104,-5.0,-0.023968095696103944,0.9309488293150887,1.0064772404489588,1.0574203170428276,1.0390679399964566
2022-09-01 00:00:00-04:00,4.5,0.2995801417999961,0.0872517845493008,-1.0,-16932.0,0.08877219019853293,-1.207183837890625,-442.0,33.20079913425131,-6.0,-0.9051881102383555,0.9248631979518325,1.0116288027211224,1.0348634539989372,1.026243114445236
2022-09-02 00:00:00-04:00,3.5,0.3590034674034072,0.17257743596614739,-2.0,-10403.0,0.19796695902826003,4.069244384765625,-44.0,28.111308182012923,-5.0,-0.18824095636262192,0.9777937673940549,1.044993986869216,1.0672022177188325,0.9931553733181129
2022-09-06 00:00:00-04:00,2.5,0.159922536585997,0.23238291452752566,-1.0,-27674.0,0.24268783405949157,-1.440704345703125,-323.0,85.91149325706002,-7.0,-0.4231283428345722,0.9713246627384272,1.0411079563840877,1.065295651299524,0.9577747776097925
2022-09-07 00:00:00-04:00,4.5,0.6775850575852275,0.07290918893376469,-3.0,-50358.0,0.07909297658810416,6.8338623046875,-128.0,31.00444682253683,-7.0,-0.8230163244184109,0.9480388445357388,1.0235871040618565,1.0488356482931678,1.0021246675512874
2022-09-08 00:00:00-04:00,4.5,0.745409613909549,-0.0739752222688999,-5.0,-54054.0,-0.09906961503212011,-2.531097412109375,-143.0,-48.940389825867335,-6.0,-0.8723330503682553,0.9121620672001799,0.993156183018464,1.0133770920816856,1.0453237629622865
2022-09-09 00:00:00-04:00,4.5,0.6126253566817147,-0.5578231059516012,-9.0,-78064.0,-0.6217313962909171,6.055084228515625,-85.0,-279.7791283309127,-4.0,-0.7816202399563278,0.8681732342829696,0.9742482126721937,1.0002933541924721,1.0327034869214662
2022-09-12 00:00:00-04:00,4.5,0.5997701855751404,0.053210007534877174,-9.0,-88044.0,0.028323682237110636,4.254180908203125,-125.0,1.8976867098864125,-3.0,-0.7473476035899023,0.8700768933738323,0.9840756939495089,0.9997063183843258,1.0255661077870208
2022-09-13 00:00:00-04:00,3.5,0.6588514478818241,-0.15440156304513913,-5.0,-10880.0,-0.1868763880093072,17.396301269531193,-17.0,-1.3081347160651504,-3.0,-0.11779700648352898,0.9341948141367564,1.0323890276403775,1.044926444499402,0.9348118498030663
2022-09-14 00:00:00-04:00,2.5,0.7974120863022682,-0.085634168862685,-5.0,-63717.0,-0.1721075837753773,1.4602966308593182,-9.0,-18.243403880189994,-5.0,-0.6839115066800481,0.9397391286341374,1.041540567005408,1.0495642764751778,0.9616161821667193
2022-09-15 00:00:00-04:00,1.5,0.14348302820360043,-0.057258988276214166,-2.0,-57263.0,-0.17302300049886507,4.36126708984375,-6.0,-12.28463303541942,-7.0,-0.19352195295156396,0.936866727961648,1.0206286158199376,1.0325007328559301,0.9925776594643877
2022-09-16 00:00:00-04:00,0.5,0.1159522588944542,0.18163926690973214,-1.0,-30972.0,0.07361088783764877,2.89727783203125,-5.0,35.554058825584356,-7.0,-0.8181004898776766,1.0195259873657643,1.081886575663144,1.0617282430188186,0.9385965517401146
2022-09-19 00:00:00-04:00,1.5,0.3404899589330772,0.10229833456656119,-2.0,-99775.0,-0.011726121007942292,2.922637939453182,-358.0,-5.335385058613743,-6.0,-0.9216368577018111,1.02858480968842,1.0784725830902908,1.054411499490256,0.9581881533101045
2022-09-20 00:00:00-04:00,0.5,0.1512375168784592,0.07415054372837096,-1.0,-86655.0,-0.049596733185657625,4.359527587890682,-310.0,-16.813292549937934,-5.0,-0.5948519671780939,1.025800485234681,1.079035679036937,1.0678794208619065,0.9265002769320966
